TF	TARGET
ATMG00910	ATCG00470
ATMG00910	ATCG00120
ATMG00910	ATCG00480
ATMG00910	ATCG00140
ATMG00910	ATCG00150
ATMG00910	ATCG00130
ATMG00910	ATCG00860
ATMG00910	ATCG01280
ATMG00910	ATCG01040
ATMG00910	ATCG01060
ATMG00910	ATCG01110
ATMG00910	ATCG01100
ATMG00910	ATCG00420
ATMG00910	ATCG00440
ATMG00910	ATCG01080
ATMG00910	ATCG01010
ATMG00910	ATCG01070
ATMG00910	ATCG01090
ATMG00910	ATCG00600
ATMG00910	ATCG00540
ATMG00910	ATCG00720
ATMG00910	ATCG00730
ATMG00910	ATCG00360
ATMG00910	ATCG00340
ATMG00910	ATCG00350
ATMG00910	ATCG00020
ATMG00910	ATCG00680
ATMG00910	ATCG00280
ATMG00910	ATCG00270
ATMG00910	ATCG00580
ATMG00910	ATCG00570
ATMG00910	ATCG00430
ATMG00910	ATCG00710
ATMG00910	ATCG00080
ATMG00910	ATCG00550
ATMG00910	ATCG00070
ATMG00910	ATCG00560
ATMG00910	ATCG00220
ATMG00910	ATCG00700
ATMG00910	ATCG00690
ATMG00910	ATCG00510
ATMG00910	ATCG00630
ATMG00910	ATCG00490
ATMG00910	ATCG00520
ATMG00910	ATCG00300
ATMG00960	ATCG00470
ATMG00960	ATCG00120
ATMG00960	ATCG00480
ATMG00960	ATCG00140
ATMG00960	ATCG00150
ATMG00960	ATCG00130
ATMG00960	ATCG00860
ATMG00960	ATCG01280
ATMG00960	ATCG01040
ATMG00960	ATCG01060
ATMG00960	ATCG01110
ATMG00960	ATCG01100
ATMG00960	ATCG00420
ATMG00960	ATCG00440
ATMG00960	ATCG01080
ATMG00960	ATCG01010
ATMG00960	ATCG01070
ATMG00960	ATCG01090
ATMG00960	ATCG00600
ATMG00960	ATCG00540
ATMG00960	ATCG00720
ATMG00960	ATCG00730
ATMG00960	ATCG00360
ATMG00960	ATCG00340
ATMG00960	ATCG00350
ATMG00960	ATCG00020
ATMG00960	ATCG00680
ATMG00960	ATCG00280
ATMG00960	ATCG00270
ATMG00960	ATCG00580
ATMG00960	ATCG00570
ATMG00960	ATCG00430
ATMG00960	ATCG00710
ATMG00960	ATCG00080
ATMG00960	ATCG00550
ATMG00960	ATCG00070
ATMG00960	ATCG00560
ATMG00960	ATCG00220
ATMG00960	ATCG00700
ATMG00960	ATCG00690
ATMG00960	ATCG00510
ATMG00960	ATCG00630
ATMG00960	ATCG00490
ATMG00960	ATCG00520
ATMG00960	ATCG00300
ATMG00110	ATCG00470
ATMG00110	ATCG00120
ATMG00110	ATCG00480
ATMG00110	ATCG00140
ATMG00110	ATCG00150
ATMG00110	ATCG00130
ATMG00110	ATCG00860
ATMG00110	ATCG01280
ATMG00110	ATCG01040
ATMG00110	ATCG01060
ATMG00110	ATCG01110
ATMG00110	ATCG01100
ATMG00110	ATCG00420
ATMG00110	ATCG00440
ATMG00110	ATCG01080
ATMG00110	ATCG01010
ATMG00110	ATCG01070
ATMG00110	ATCG01090
ATMG00110	ATCG00600
ATMG00110	ATCG00540
ATMG00110	ATCG00720
ATMG00110	ATCG00730
ATMG00110	ATCG00360
ATMG00110	ATCG00340
ATMG00110	ATCG00350
ATMG00110	ATCG00020
ATMG00110	ATCG00680
ATMG00110	ATCG00280
ATMG00110	ATCG00270
ATMG00110	ATCG00580
ATMG00110	ATCG00570
ATMG00110	ATCG00430
ATMG00110	ATCG00710
ATMG00110	ATCG00080
ATMG00110	ATCG00550
ATMG00110	ATCG00070
ATMG00110	ATCG00560
ATMG00110	ATCG00220
ATMG00110	ATCG00700
ATMG00110	ATCG00690
ATMG00110	ATCG00510
ATMG00110	ATCG00630
ATMG00110	ATCG00490
ATMG00110	ATCG00520
ATMG00110	ATCG00300
ATMG01360	ATCG00470
ATMG01360	ATCG00120
ATMG01360	ATCG00480
ATMG01360	ATCG00140
ATMG01360	ATCG00150
ATMG01360	ATCG00130
ATMG01360	ATCG00860
ATMG01360	ATCG01280
ATMG01360	ATCG01040
ATMG01360	ATCG01060
ATMG01360	ATCG01110
ATMG01360	ATCG01100
ATMG01360	ATCG00420
ATMG01360	ATCG00440
ATMG01360	ATCG01080
ATMG01360	ATCG01010
ATMG01360	ATCG01070
ATMG01360	ATCG01090
ATMG01360	ATCG00600
ATMG01360	ATCG00540
ATMG01360	ATCG00720
ATMG01360	ATCG00730
ATMG01360	ATCG00360
ATMG01360	ATCG00340
ATMG01360	ATCG00350
ATMG01360	ATCG00020
ATMG01360	ATCG00680
ATMG01360	ATCG00280
ATMG01360	ATCG00270
ATMG01360	ATCG00580
ATMG01360	ATCG00570
ATMG01360	ATCG00430
ATMG01360	ATCG00710
ATMG01360	ATCG00080
ATMG01360	ATCG00550
ATMG01360	ATCG00070
ATMG01360	ATCG00560
ATMG01360	ATCG00220
ATMG01360	ATCG00700
ATMG01360	ATCG00690
ATMG01360	ATCG00510
ATMG01360	ATCG00630
ATMG01360	ATCG00490
ATMG01360	ATCG00520
ATMG01360	ATCG00300
ATMG00160	ATCG00470
ATMG00160	ATCG00120
ATMG00160	ATCG00480
ATMG00160	ATCG00140
ATMG00160	ATCG00150
ATMG00160	ATCG00130
ATMG00160	ATCG00860
ATMG00160	ATCG01280
ATMG00160	ATCG01040
ATMG00160	ATCG01060
ATMG00160	ATCG01110
ATMG00160	ATCG01100
ATMG00160	ATCG00420
ATMG00160	ATCG00440
ATMG00160	ATCG01080
ATMG00160	ATCG01010
ATMG00160	ATCG01070
ATMG00160	ATCG01090
ATMG00160	ATCG00600
ATMG00160	ATCG00540
ATMG00160	ATCG00720
ATMG00160	ATCG00730
ATMG00160	ATCG00360
ATMG00160	ATCG00340
ATMG00160	ATCG00350
ATMG00160	ATCG00020
ATMG00160	ATCG00680
ATMG00160	ATCG00280
ATMG00160	ATCG00270
ATMG00160	ATCG00580
ATMG00160	ATCG00570
ATMG00160	ATCG00430
ATMG00160	ATCG00710
ATMG00160	ATCG00080
ATMG00160	ATCG00550
ATMG00160	ATCG00070
ATMG00160	ATCG00560
ATMG00160	ATCG00220
ATMG00160	ATCG00700
ATMG00160	ATCG00690
ATMG00160	ATCG00510
ATMG00160	ATCG00630
ATMG00160	ATCG00490
ATMG00160	ATCG00520
ATMG00160	ATCG00300
ATMG00690	ATCG00470
ATMG00690	ATCG00120
ATMG00690	ATCG00480
ATMG00690	ATCG00140
ATMG00690	ATCG00150
ATMG00690	ATCG00130
ATMG00690	ATCG00860
ATMG00690	ATCG01280
ATMG00690	ATCG01040
ATMG00690	ATCG01060
ATMG00690	ATCG01110
ATMG00690	ATCG01100
ATMG00690	ATCG00420
ATMG00690	ATCG00440
ATMG00690	ATCG01080
ATMG00690	ATCG01010
ATMG00690	ATCG01070
ATMG00690	ATCG01090
ATMG00690	ATCG00600
ATMG00690	ATCG00540
ATMG00690	ATCG00720
ATMG00690	ATCG00730
ATMG00690	ATCG00360
ATMG00690	ATCG00340
ATMG00690	ATCG00350
ATMG00690	ATCG00020
ATMG00690	ATCG00680
ATMG00690	ATCG00280
ATMG00690	ATCG00270
ATMG00690	ATCG00580
ATMG00690	ATCG00570
ATMG00690	ATCG00430
ATMG00690	ATCG00710
ATMG00690	ATCG00080
ATMG00690	ATCG00550
ATMG00690	ATCG00070
ATMG00690	ATCG00560
ATMG00690	ATCG00220
ATMG00690	ATCG00700
ATMG00690	ATCG00690
ATMG00690	ATCG00510
ATMG00690	ATCG00630
ATMG00690	ATCG00490
ATMG00690	ATCG00520
ATMG00690	ATCG00300
ATMG00010	ATCG00470
ATMG00010	ATCG00120
ATMG00010	ATCG00480
ATMG00010	ATCG00140
ATMG00010	ATCG00150
ATMG00010	ATCG00130
ATMG00010	ATCG00860
ATMG00010	ATCG01280
ATMG00010	ATCG01040
ATMG00010	ATCG01060
ATMG00010	ATCG01110
ATMG00010	ATCG01100
ATMG00010	ATCG00420
ATMG00010	ATCG00440
ATMG00010	ATCG01080
ATMG00010	ATCG01010
ATMG00010	ATCG01070
ATMG00010	ATCG01090
ATMG00010	ATCG00600
ATMG00010	ATCG00540
ATMG00010	ATCG00720
ATMG00010	ATCG00730
ATMG00010	ATCG00360
ATMG00010	ATCG00340
ATMG00010	ATCG00350
ATMG00010	ATCG00020
ATMG00010	ATCG00680
ATMG00010	ATCG00280
ATMG00010	ATCG00270
ATMG00010	ATCG00580
ATMG00010	ATCG00570
ATMG00010	ATCG00430
ATMG00010	ATCG00710
ATMG00010	ATCG00080
ATMG00010	ATCG00550
ATMG00010	ATCG00070
ATMG00010	ATCG00560
ATMG00010	ATCG00220
ATMG00010	ATCG00700
ATMG00010	ATCG00690
ATMG00010	ATCG00510
ATMG00010	ATCG00630
ATMG00010	ATCG00490
ATMG00010	ATCG00520
ATMG00010	ATCG00300
ATMG00050	ATCG00470
ATMG00050	ATCG00120
ATMG00050	ATCG00480
ATMG00050	ATCG00140
ATMG00050	ATCG00150
ATMG00050	ATCG00130
ATMG00050	ATCG00860
ATMG00050	ATCG01280
ATMG00050	ATCG01040
ATMG00050	ATCG01060
ATMG00050	ATCG01110
ATMG00050	ATCG01100
ATMG00050	ATCG00420
ATMG00050	ATCG00440
ATMG00050	ATCG01080
ATMG00050	ATCG01010
ATMG00050	ATCG01070
ATMG00050	ATCG01090
ATMG00050	ATCG00600
ATMG00050	ATCG00540
ATMG00050	ATCG00720
ATMG00050	ATCG00730
ATMG00050	ATCG00360
ATMG00050	ATCG00340
ATMG00050	ATCG00350
ATMG00050	ATCG00020
ATMG00050	ATCG00680
ATMG00050	ATCG00280
ATMG00050	ATCG00270
ATMG00050	ATCG00580
ATMG00050	ATCG00570
ATMG00050	ATCG00430
ATMG00050	ATCG00710
ATMG00050	ATCG00080
ATMG00050	ATCG00550
ATMG00050	ATCG00070
ATMG00050	ATCG00560
ATMG00050	ATCG00220
ATMG00050	ATCG00700
ATMG00050	ATCG00690
ATMG00050	ATCG00510
ATMG00050	ATCG00630
ATMG00050	ATCG00490
ATMG00050	ATCG00520
ATMG00050	ATCG00300
ATMG00130	ATCG00470
ATMG00130	ATCG00120
ATMG00130	ATCG00480
ATMG00130	ATCG00140
ATMG00130	ATCG00150
ATMG00130	ATCG00130
ATMG00130	ATCG00860
ATMG00130	ATCG01280
ATMG00130	ATCG01040
ATMG00130	ATCG01060
ATMG00130	ATCG01110
ATMG00130	ATCG01100
ATMG00130	ATCG00420
ATMG00130	ATCG00440
ATMG00130	ATCG01080
ATMG00130	ATCG01010
ATMG00130	ATCG01070
ATMG00130	ATCG01090
ATMG00130	ATCG00600
ATMG00130	ATCG00540
ATMG00130	ATCG00720
ATMG00130	ATCG00730
ATMG00130	ATCG00360
ATMG00130	ATCG00340
ATMG00130	ATCG00350
ATMG00130	ATCG00020
ATMG00130	ATCG00680
ATMG00130	ATCG00280
ATMG00130	ATCG00270
ATMG00130	ATCG00580
ATMG00130	ATCG00570
ATMG00130	ATCG00430
ATMG00130	ATCG00710
ATMG00130	ATCG00080
ATMG00130	ATCG00550
ATMG00130	ATCG00070
ATMG00130	ATCG00560
ATMG00130	ATCG00220
ATMG00130	ATCG00700
ATMG00130	ATCG00690
ATMG00130	ATCG00510
ATMG00130	ATCG00630
ATMG00130	ATCG00490
ATMG00130	ATCG00520
ATMG00130	ATCG00300
ATMG00260	ATCG00470
ATMG00260	ATCG00120
ATMG00260	ATCG00480
ATMG00260	ATCG00140
ATMG00260	ATCG00150
ATMG00260	ATCG00130
ATMG00260	ATCG00860
ATMG00260	ATCG01280
ATMG00260	ATCG01040
ATMG00260	ATCG01060
ATMG00260	ATCG01110
ATMG00260	ATCG01100
ATMG00260	ATCG00420
ATMG00260	ATCG00440
ATMG00260	ATCG01080
ATMG00260	ATCG01010
ATMG00260	ATCG01070
ATMG00260	ATCG01090
ATMG00260	ATCG00600
ATMG00260	ATCG00540
ATMG00260	ATCG00720
ATMG00260	ATCG00730
ATMG00260	ATCG00360
ATMG00260	ATCG00340
ATMG00260	ATCG00350
ATMG00260	ATCG00020
ATMG00260	ATCG00680
ATMG00260	ATCG00280
ATMG00260	ATCG00270
ATMG00260	ATCG00580
ATMG00260	ATCG00570
ATMG00260	ATCG00430
ATMG00260	ATCG00710
ATMG00260	ATCG00080
ATMG00260	ATCG00550
ATMG00260	ATCG00070
ATMG00260	ATCG00560
ATMG00260	ATCG00220
ATMG00260	ATCG00700
ATMG00260	ATCG00690
ATMG00260	ATCG00510
ATMG00260	ATCG00630
ATMG00260	ATCG00490
ATMG00260	ATCG00520
ATMG00260	ATCG00300
ATMG00320	ATCG00470
ATMG00320	ATCG00120
ATMG00320	ATCG00480
ATMG00320	ATCG00140
ATMG00320	ATCG00150
ATMG00320	ATCG00130
ATMG00320	ATCG00860
ATMG00320	ATCG01280
ATMG00320	ATCG01040
ATMG00320	ATCG01060
ATMG00320	ATCG01110
ATMG00320	ATCG01100
ATMG00320	ATCG00420
ATMG00320	ATCG00440
ATMG00320	ATCG01080
ATMG00320	ATCG01010
ATMG00320	ATCG01070
ATMG00320	ATCG01090
ATMG00320	ATCG00600
ATMG00320	ATCG00540
ATMG00320	ATCG00720
ATMG00320	ATCG00730
ATMG00320	ATCG00360
ATMG00320	ATCG00340
ATMG00320	ATCG00350
ATMG00320	ATCG00020
ATMG00320	ATCG00680
ATMG00320	ATCG00280
ATMG00320	ATCG00270
ATMG00320	ATCG00580
ATMG00320	ATCG00570
ATMG00320	ATCG00430
ATMG00320	ATCG00710
ATMG00320	ATCG00080
ATMG00320	ATCG00550
ATMG00320	ATCG00070
ATMG00320	ATCG00560
ATMG00320	ATCG00220
ATMG00320	ATCG00700
ATMG00320	ATCG00690
ATMG00320	ATCG00510
ATMG00320	ATCG00630
ATMG00320	ATCG00490
ATMG00320	ATCG00520
ATMG00320	ATCG00300
ATMG00400	ATCG00470
ATMG00400	ATCG00120
ATMG00400	ATCG00480
ATMG00400	ATCG00140
ATMG00400	ATCG00150
ATMG00400	ATCG00130
ATMG00400	ATCG00860
ATMG00400	ATCG01280
ATMG00400	ATCG01040
ATMG00400	ATCG01060
ATMG00400	ATCG01110
ATMG00400	ATCG01100
ATMG00400	ATCG00420
ATMG00400	ATCG00440
ATMG00400	ATCG01080
ATMG00400	ATCG01010
ATMG00400	ATCG01070
ATMG00400	ATCG01090
ATMG00400	ATCG00600
ATMG00400	ATCG00540
ATMG00400	ATCG00720
ATMG00400	ATCG00730
ATMG00400	ATCG00360
ATMG00400	ATCG00340
ATMG00400	ATCG00350
ATMG00400	ATCG00020
ATMG00400	ATCG00680
ATMG00400	ATCG00280
ATMG00400	ATCG00270
ATMG00400	ATCG00580
ATMG00400	ATCG00570
ATMG00400	ATCG00430
ATMG00400	ATCG00710
ATMG00400	ATCG00080
ATMG00400	ATCG00550
ATMG00400	ATCG00070
ATMG00400	ATCG00560
ATMG00400	ATCG00220
ATMG00400	ATCG00700
ATMG00400	ATCG00690
ATMG00400	ATCG00510
ATMG00400	ATCG00630
ATMG00400	ATCG00490
ATMG00400	ATCG00520
ATMG00400	ATCG00300
ATMG00450	ATCG00470
ATMG00450	ATCG00120
ATMG00450	ATCG00480
ATMG00450	ATCG00140
ATMG00450	ATCG00150
ATMG00450	ATCG00130
ATMG00450	ATCG00860
ATMG00450	ATCG01280
ATMG00450	ATCG01040
ATMG00450	ATCG01060
ATMG00450	ATCG01110
ATMG00450	ATCG01100
ATMG00450	ATCG00420
ATMG00450	ATCG00440
ATMG00450	ATCG01080
ATMG00450	ATCG01010
ATMG00450	ATCG01070
ATMG00450	ATCG01090
ATMG00450	ATCG00600
ATMG00450	ATCG00540
ATMG00450	ATCG00720
ATMG00450	ATCG00730
ATMG00450	ATCG00360
ATMG00450	ATCG00340
ATMG00450	ATCG00350
ATMG00450	ATCG00020
ATMG00450	ATCG00680
ATMG00450	ATCG00280
ATMG00450	ATCG00270
ATMG00450	ATCG00580
ATMG00450	ATCG00570
ATMG00450	ATCG00430
ATMG00450	ATCG00710
ATMG00450	ATCG00080
ATMG00450	ATCG00550
ATMG00450	ATCG00070
ATMG00450	ATCG00560
ATMG00450	ATCG00220
ATMG00450	ATCG00700
ATMG00450	ATCG00690
ATMG00450	ATCG00510
ATMG00450	ATCG00630
ATMG00450	ATCG00490
ATMG00450	ATCG00520
ATMG00450	ATCG00300
ATMG00530	ATCG00470
ATMG00530	ATCG00120
ATMG00530	ATCG00480
ATMG00530	ATCG00140
ATMG00530	ATCG00150
ATMG00530	ATCG00130
ATMG00530	ATCG00860
ATMG00530	ATCG01280
ATMG00530	ATCG01040
ATMG00530	ATCG01060
ATMG00530	ATCG01110
ATMG00530	ATCG01100
ATMG00530	ATCG00420
ATMG00530	ATCG00440
ATMG00530	ATCG01080
ATMG00530	ATCG01010
ATMG00530	ATCG01070
ATMG00530	ATCG01090
ATMG00530	ATCG00600
ATMG00530	ATCG00540
ATMG00530	ATCG00720
ATMG00530	ATCG00730
ATMG00530	ATCG00360
ATMG00530	ATCG00340
ATMG00530	ATCG00350
ATMG00530	ATCG00020
ATMG00530	ATCG00680
ATMG00530	ATCG00280
ATMG00530	ATCG00270
ATMG00530	ATCG00580
ATMG00530	ATCG00570
ATMG00530	ATCG00430
ATMG00530	ATCG00710
ATMG00530	ATCG00080
ATMG00530	ATCG00550
ATMG00530	ATCG00070
ATMG00530	ATCG00560
ATMG00530	ATCG00220
ATMG00530	ATCG00700
ATMG00530	ATCG00690
ATMG00530	ATCG00510
ATMG00530	ATCG00630
ATMG00530	ATCG00490
ATMG00530	ATCG00520
ATMG00530	ATCG00300
ATMG00600	ATCG00470
ATMG00600	ATCG00120
ATMG00600	ATCG00480
ATMG00600	ATCG00140
ATMG00600	ATCG00150
ATMG00600	ATCG00130
ATMG00600	ATCG00860
ATMG00600	ATCG01280
ATMG00600	ATCG01040
ATMG00600	ATCG01060
ATMG00600	ATCG01110
ATMG00600	ATCG01100
ATMG00600	ATCG00420
ATMG00600	ATCG00440
ATMG00600	ATCG01080
ATMG00600	ATCG01010
ATMG00600	ATCG01070
ATMG00600	ATCG01090
ATMG00600	ATCG00600
ATMG00600	ATCG00540
ATMG00600	ATCG00720
ATMG00600	ATCG00730
ATMG00600	ATCG00360
ATMG00600	ATCG00340
ATMG00600	ATCG00350
ATMG00600	ATCG00020
ATMG00600	ATCG00680
ATMG00600	ATCG00280
ATMG00600	ATCG00270
ATMG00600	ATCG00580
ATMG00600	ATCG00570
ATMG00600	ATCG00430
ATMG00600	ATCG00710
ATMG00600	ATCG00080
ATMG00600	ATCG00550
ATMG00600	ATCG00070
ATMG00600	ATCG00560
ATMG00600	ATCG00220
ATMG00600	ATCG00700
ATMG00600	ATCG00690
ATMG00600	ATCG00510
ATMG00600	ATCG00630
ATMG00600	ATCG00490
ATMG00600	ATCG00520
ATMG00600	ATCG00300
ATMG00630	ATCG00470
ATMG00630	ATCG00120
ATMG00630	ATCG00480
ATMG00630	ATCG00140
ATMG00630	ATCG00150
ATMG00630	ATCG00130
ATMG00630	ATCG00860
ATMG00630	ATCG01280
ATMG00630	ATCG01040
ATMG00630	ATCG01060
ATMG00630	ATCG01110
ATMG00630	ATCG01100
ATMG00630	ATCG00420
ATMG00630	ATCG00440
ATMG00630	ATCG01080
ATMG00630	ATCG01010
ATMG00630	ATCG01070
ATMG00630	ATCG01090
ATMG00630	ATCG00600
ATMG00630	ATCG00540
ATMG00630	ATCG00720
ATMG00630	ATCG00730
ATMG00630	ATCG00360
ATMG00630	ATCG00340
ATMG00630	ATCG00350
ATMG00630	ATCG00020
ATMG00630	ATCG00680
ATMG00630	ATCG00280
ATMG00630	ATCG00270
ATMG00630	ATCG00580
ATMG00630	ATCG00570
ATMG00630	ATCG00430
ATMG00630	ATCG00710
ATMG00630	ATCG00080
ATMG00630	ATCG00550
ATMG00630	ATCG00070
ATMG00630	ATCG00560
ATMG00630	ATCG00220
ATMG00630	ATCG00700
ATMG00630	ATCG00690
ATMG00630	ATCG00510
ATMG00630	ATCG00630
ATMG00630	ATCG00490
ATMG00630	ATCG00520
ATMG00630	ATCG00300
ATMG00660	ATCG00470
ATMG00660	ATCG00120
ATMG00660	ATCG00480
ATMG00660	ATCG00140
ATMG00660	ATCG00150
ATMG00660	ATCG00130
ATMG00660	ATCG00860
ATMG00660	ATCG01280
ATMG00660	ATCG01040
ATMG00660	ATCG01060
ATMG00660	ATCG01110
ATMG00660	ATCG01100
ATMG00660	ATCG00420
ATMG00660	ATCG00440
